municipio_cd,municipio_st,provincia_cd
07043,Porreres,07
36039,"Porriño, O",36
17140,"Port de la Selva, El",17
10150,Portaje,10
16162,Portalrubio de Guadamejud,16
36040,Portas,36
17138,Portbou,17
12091,Portell de Morella,12
25174,"Portella, La",25
44187,"Portellada, La",44
10151,Portezuelo,10
16163,Portilla,16
47122,Portillo,47
42140,Portillo de Soria,42
45134,Portillo de Toledo,45
49162,Porto,49
15071,Porto do Son,15
27049,Portomarín,27
48078,Portugalete,48
18163,Pórtugos,18
13065,Porzuna,13
24116,Posada de Valdeón,24
14053,Posadas,14
39055,Potes,39
46198,Potries,46
05188,Poveda,05
19223,Poveda de la Sierra,19
37256,Poveda de las Cintas,37
42141,"Póveda de Soria, La",42
02062,Povedilla,02
05189,Poyales del Hoyo,05
16165,Poyatos,16
09272,Poza de la Sal,09
34136,Poza de la Vega,34
47123,Pozal de Gallinas,47
47124,Pozaldez,47
42142,Pozalmuro,42
22186,Pozán de Vero,22
05190,Pozanco,05
23070,Pozo Alcón,23
02901,Pozo Cañada,02
19224,Pozo de Almoguera,19
19225,Pozo de Guadalajara,19
34137,Pozo de Urama,34
16166,Pozoamargo,16
49163,Pozoantiguo,49
14054,Pozoblanco,14
02063,Pozohondo,02
02064,Pozo-Lorente,02
44189,Pozondón,44
16908,Pozorrubielos de la Mancha,16
16167,Pozorrubio de Santiago,16
37257,Pozos de Hinojo,37
50215,Pozuel de Ariza,50
44190,Pozuel del Campo,44
02065,Pozuelo,02
28115,Pozuelo de Alarcón,28
50216,Pozuelo de Aragón,50
13066,Pozuelo de Calatrava,13
47125,Pozuelo de la Orden,47
49164,Pozuelo de Tábara,49
10152,Pozuelo de Zarzón,10
24117,Pozuelo del Páramo,24
28116,Pozuelo del Rey,28
16169,"Pozuelo, El",16
13067,"Pozuelos de Calatrava, Los",13
09273,Prádanos de Bureba,09
34139,Prádanos de Ojeda,34
26117,Pradejón,26
43115,Pradell de la Teixeta,43
40162,Prádena,40
19226,Prádena de Atienza,19
28117,Prádena del Rincón,28
43116,Prades,43
50217,Pradilla de Ebro,50
26118,Pradillo,26
49165,Prado,49
24118,Prado de la Guzpeña,24
11026,Prado del Rey,11
09274,Pradoluengo,09
19227,Prados Redondos,19
05191,Pradosegar,05
43117,Prat de Comte,43
08169,"Prat de Llobregat, El",08
43118,Pratdip,43
08171,Prats de Lluçanès,08
08170,"Prats de Rei, Els",08
25175,Prats i Sansor,25
33051,Pravia,33
25176,Preixana,25
25177,Preixens,25
26119,Préjano,26
08230,Premià de Dalt,08
08172,Premià de Mar,08
09275,Presencio,09
17139,"Preses, Les",17
24119,Priaranza del Bierzo,24
16170,Priego,16
14055,Priego de Córdoba,14
24120,Prioro,24
33052,Proaza,33
16171,"Provencio, El",16
25179,Prullans,25
41076,Pruna,41
46205,Puçol,46
50218,Puebla de Albortón,50
06102,Puebla de Alcocer,06
50219,"Puebla de Alfindén, La",50
16172,Puebla de Almenara,16
45135,"Puebla de Almoradiel, La",45
12092,Puebla de Arenoso,12
09276,"Puebla de Arganzón, La",09
37258,Puebla de Azaba,37
19228,Puebla de Beleña,19
22187,"Puebla de Castro, La",22
41077,"Puebla de Cazalla, La",41
18164,Puebla de Don Fadrique,18
13068,Puebla de Don Rodrigo,13
21058,Puebla de Guzmán,21
44191,"Puebla de Híjar, La",44
06103,Puebla de la Calzada,06
06104,Puebla de la Reina,06
28118,Puebla de la Sierra,28
24121,Puebla de Lillo,24
41078,"Puebla de los Infantes, La",41
45136,"Puebla de Montalbán, La",45
06107,Puebla de Obando,06
40163,Puebla de Pedraza,40
37259,Puebla de San Medel,37
46201,Puebla de San Miguel,46
49166,Puebla de Sanabria,49
06108,Puebla de Sancho Pérez,06
34140,"Puebla de Valdavia, La",34
19229,Puebla de Valles,19
44192,"Puebla de Valverde, La",44
37260,Puebla de Yeltes,37
06105,Puebla del Maestre,06
13069,Puebla del Príncipe,13
06106,Puebla del Prior,06
41079,"Puebla del Río, La",41
16174,Puebla del Salvador,16
45137,"Pueblanueva, La",45
49167,Pueblica de Valverde,49
10905,Pueblonuevo de Miramontes,10
06902,Pueblonuevo del Guadiana,06
50220,Puendeluna,50
24122,Puente de Domingo Flórez,24
23071,Puente de Génave,23
22188,Puente de Montañana,22
45138,"Puente del Arzobispo, El",45
37261,Puente del Congosto,37
14056,Puente Genil,14
22902,Puente la Reina de Jaca,22
31206,Puente la Reina/Gares,31
39056,Puente Viesgo,39
09277,Puentedura,09
28902,Puentes Viejas,28
23072,"Puerta de Segura, La",23
37262,Puertas,37
05192,Puerto Castilla,05
37263,Puerto de Béjar,37
38028,Puerto de la Cruz,38
45139,Puerto de San Vicente,45
10153,Puerto de Santa Cruz,10
11027,"Puerto de Santa María, El",11
35017,Puerto del Rosario,35
13070,Puerto Lápice,13
30033,Puerto Lumbreras,30
21059,Puerto Moral,21
11028,Puerto Real,11
37264,Puerto Seguro,37
11029,Puerto Serrano,11
22189,Puértolas,22
13071,Puertollano,13
44193,Puertomingalvo,44
31207,Pueyo,31
22190,"Pueyo de Araguás, El",22
22193,Pueyo de Santa Cruz,22
46204,"Puig de Santa Maria, el",46
17141,Puigcerdà,17
08174,Puigdàlber,08
25180,Puiggròs,25
43119,Puigpelat,43
07045,Puigpunyent,07
08175,Puig-reig,08
25181,Puigverd d'Agramunt,25
25182,Puigverd de Lleida,25
08176,Pujalt,08
29081,Pujerra,29
45140,Pulgar,45
18165,Pulianas,18
04075,Pulpí,04
21060,Punta Umbría,21
38029,Puntagorda,38
38030,Puntallana,38
32065,Punxín,32
47126,Puras,47
04076,Purchena,04
50221,Purujosa,50
18167,Purullena,18
08177,"Quar, La",08
17142,Quart,17
46101,Quart de les Valls,46
46102,Quart de Poblet,46
46103,Quartell,46
46104,Quatretonda,46
03060,Quatretondeta,03
26120,Quel,26
09279,Quemada,09
18168,Quéntar,18
19230,Quer,19
17043,Queralbs,17
45141,Quero,45
43120,Querol,43
46206,Quesa,46
23073,Quesada,23
22195,Quicena,22
28119,Quijorna,28
06109,Quintana de la Serena,06
24123,Quintana del Castillo,24
24124,Quintana del Marco,24
09281,Quintana del Pidio,09
34141,Quintana del Puente,34
42144,Quintana Redonda,42
24125,Quintana y Congosto,24
09280,Quintanabureba,09
09283,Quintanaélez,09
09287,Quintanaortuño,09
09288,Quintanapalla,09
45142,Quintanar de la Orden,45
09289,Quintanar de la Sierra,09
16175,Quintanar del Rey,16
42145,Quintanas de Gormaz,42
09292,Quintanavides,09
47127,Quintanilla de Arriba,47
09294,Quintanilla de la Mata,09
47129,Quintanilla de Onésimo,47
34143,Quintanilla de Onsoña,34
47130,Quintanilla de Trigueros,47
49170,Quintanilla de Urz,49
09901,Quintanilla del Agua y Tordueles,09
09295,Quintanilla del Coco,09
47128,Quintanilla del Molar,47
49168,Quintanilla del Monte,49
49169,Quintanilla del Olmo,49
09298,Quintanilla San García,09
09301,Quintanilla Vivar,09
09297,"Quintanillas, Las",09
32066,Quintela de Leirado,32
50222,Quinto,50
42148,Quiñonería,42
27050,Quiroga,27
33053,Quirós,33
49171,Quiruelas de Vidriales,49
45143,Quismondo,45
27056,Rábade,27
49172,Rabanales,49
26121,Rabanera,26
09302,Rabanera del Pinar,09
47131,Rábano,47
49173,Rábano de Aliste,49
09303,Rábanos,09
42149,"Rábanos, Los",42
09304,Rabé de las Calzadas,09
17143,Rabós,17
16176,Rada de Haro,16
03109,Rafal,03
44194,Ráfales,44
46207,Rafelbunyol,46
46208,Rafelcofer,46
46209,Rafelguaraf,46
03110,"Ràfol d'Almúnia, el",03
46210,Ráfol de Salem,46
37265,Rágama,37
04077,Rágol,04
32067,Rairiz de Veiga,32
08178,Rajadell,08
39057,Ramales de la Victoria,39
14057,"Rambla, La",14
32068,Ramirás,32
47132,Ramiro,47
40164,Rapariegos,40
28120,Rascafría,28
26122,"Rasillo de Cameros, El",26
39058,Rasines,39
43121,Rasquera,43
05193,Rasueros,05
46212,Real,46
46211,"Real de Gandia, el",46
41080,"Real de la Jara, El",41
45144,"Real de San Vicente, El",45
40181,Real Sitio de San Ildefonso,40
38031,"Realejos, Los",38
42151,Rebollar,42
10154,Rebollar,10
09306,Rebolledo de la Torre,09
40165,Rebollo,40
19231,Rebollosa de Jadraque,19
45145,Recas,45
02066,"Recueja, La",02
19232,"Recuenco, El",19
42152,Recuerda,42
26123,"Redal, El",26
09307,Redecilla del Camino,09
09308,Redecilla del Campo,09
37266,"Redonda, La",37
36045,Redondela,36
03111,Redován,03
28121,Redueña,28
17144,Regencós,17
24127,Regueras de Arriba,24
33054,"Regueras, Las",33
09309,Regumiel de la Sierra,09
16177,Reíllo,16
06110,Reina,06
39059,Reinosa,39
09310,Reinoso,09
34146,Reinoso de Cerrato,34
03112,Relleu,03
08179,Rellinars,08
42153,Rello,42
50223,Remolinos,50
40166,Remondo,40
06111,Rena,06
43122,Renau,43
47133,Renedo de Esgueva,47
34147,Renedo de la Vega,34
19233,Renera,19
42154,Renieblas,42
39060,Reocín,39
49174,Requejo,49
46213,Requena,46
34149,Requena de Campos,34
34151,Respenda de la Peña,34
06112,Retamal de Llerena,06
45146,Retamoso de la Jara,45
50224,Retascón,50
19234,Retiendas,19
37267,Retortillo,37
42155,Retortillo de Soria,42
09311,Retuerta,09
13072,Retuerta del Bullaque,13
43123,Reus,43
49175,Revellinos,49
34152,Revenga de Campos,34
34154,Revilla de Collazos,34
09314,Revilla del Campo,09
09316,Revilla Vallejera,09
09312,"Revilla y Ahedo, La",09
09315,Revillarruz,09
24129,Reyero,24
09317,Rezmondo,09
42156,Reznos,42
40168,Riaguas de San Bartolomé,40
25183,Rialp,25
15072,Rianxo,15
24130,Riaño,24
40170,Riaza,40
42157,"Riba de Escalote, La",42
19235,Riba de Saelices,19
43124,"Riba, La",43
32069,Ribadavia,32
33055,Ribadedeva,33
27051,Ribadeo,27
33056,Ribadesella,33
36046,Ribadumia,36
31208,Ribaforada,31
26124,Ribafrecha,26
39061,Ribamontán al Mar,39
39062,Ribamontán al Monte,39
46214,Riba-roja de Túria,46
43125,Riba-roja d'Ebre,43
34155,Ribas de Campos,34
27052,Ribas de Sil,27
28122,Ribatejada,28
15073,Ribeira,15
27053,Ribeira de Piquín,27
33057,Ribera de Arriba,33
06113,Ribera del Fresno,06
25905,Ribera d'Ondara,25
25185,Ribera d'Urgellet,25
34156,Riberos de la Cueza,34
17145,Ribes de Freser,17
12095,Ribesalbes,12
40171,Ribota,40
50225,Ricla,50
30034,Ricote,30
24131,Riego de la Vega,24
24132,Riello,24
17146,Riells i Viabrea,17
45147,Rielves,45
43126,"Riera de Gaià, La",43
44195,Rillo,44
19237,Rillo de Gallo,19
29082,Rincón de la Victoria,29
26125,Rincón de Soto,26
37268,"Rinconada de la Sierra, La",37
41081,"Rinconada, La",41
25186,Riner,25
05194,Riocabado,05
09318,Riocavado de la Sierra,09
44196,Riodeva,44
05195,Riofrío,05
49176,Riofrío de Aliste,49
40172,Riofrío de Riaza,40
19238,Riofrío del Llano,19
29083,Riogordo,29
04078,Rioja,04
46215,Riola,46
10155,Riolobos,10
39063,Rionansa,39
49177,Rionegro del Puente,49
02067,Riópar,02
32071,Riós,32
33058,Riosa,33
42158,Rioseco de Soria,42
24133,Rioseco de Tapia,24
27054,Riotorto,27
39064,Riotuerto,39
17147,Ripoll,17
08180,Ripollet,08
06114,Risco,06
25913,Riu de Cerdanya,25
17148,Riudarenes,17
17149,Riudaura,17
43127,Riudecanyes,43
43128,Riudecols,43
17150,Riudellots de la Selva,17
43129,Riudoms,43
17151,Riumors,17
28123,Rivas-Vaciamadrid,28
05196,Rivilla de Barajas,05
09321,Roa,09
49178,Roales,49
47134,Roales de Campos,47
24134,"Robla, La",24
47135,Robladillo,47
37269,Robleda,37
49179,Robleda-Cervantes,49
10156,Robledillo de Gata,10
28124,Robledillo de la Jara,28
10157,Robledillo de la Vera,10
19239,Robledillo de Mohernando,19
10158,Robledillo de Trujillo,10
02068,Robledo,02
28125,Robledo de Chavela,28
19240,Robledo de Corpes,19
45148,Robledo del Mazo,45
13901,"Robledo, El",13
10159,Robledollano,10
37270,Robliza de Cojos,37
28126,Robregordo,28
22197,Robres,22
26126,Robres del Castillo,26
06115,"Roca de la Sierra, La",06
08181,"Roca del Vallès, La",08
46216,Rocafort,46
43130,Rocafort de Queralt,43
21061,Rociana del Condado,21
41082,"Roda de Andalucía, La",41
43131,Roda de Berà,43
40173,Roda de Eresma,40
08183,Roda de Ter,08
02069,"Roda, La",02
36047,Rodeiro,36
44197,Ródenas,44
26127,Rodezno,26
43132,Rodonyà,43
49180,Roelos de Sayago,49
15074,Rois,15
03113,Rojales,03
09323,Rojas,09
42159,Rollamienta,42
37271,Rollán,37
03114,"Romana, la",03
10160,Romangordo,10
19241,Romanillos de Atienza,19
19242,Romanones,19
50227,Romanos,50
31209,Romanzado,31
45149,"Romeral, El",45
31210,Roncal/Erronkari,31
29084,Ronda,29
41083,"Ronquillo, El",41
24136,Roperuelos del Páramo,24
04079,Roquetas de Mar,04
43133,Roquetes,43
21062,Rosal de la Frontera,21
36048,"Rosal, O",36
10901,Rosalejo,10
38032,"Rosario, El",38
17152,Roses,17
49181,Rosinos de la Requejada,49
12096,Rossell,12
25189,Rosselló,25
11030,Rota,11
46217,Rotglà i Corberà,46
46218,Ròtova,46
47137,Roturas,47
43134,"Rourell, El",43
42160,"Royo, El",42
44198,Royuela,44
09325,Royuela de Río Franco,09
16181,Rozalén del Monte,16
28127,"Rozas de Madrid, Las",28
28128,Rozas de Puerto Real,28
39065,"Rozas de Valdearroyo, Las",39
32072,"Rúa, A",32
10161,Ruanes,10
09326,Rubena,09
08184,Rubí,08
47138,Rubí de Bracamonte,47
32073,Rubiá,32
44199,Rubiales,44
44200,Rubielos de la Cérida,44
44201,Rubielos de Mora,44
08185,Rubió,08
41084,"Rubio, El",41
18170,Rubite,18
09327,Rublacedo de Abajo,09
09328,Rucandio,09
47139,Rueda,47
50228,Rueda de Jalón,50
19243,Rueda de la Sierra,19
39066,Ruente,39
50229,Ruesca,50
39067,Ruesga,39
46219,Rugat,46
13902,Ruidera,13
39068,Ruiloba,39
17153,Rupià,17
08901,Rupit i Pruit,08
23074,Rus,23
14058,Rute,14
08187,Sabadell,08
24137,Sabero,24
50241,Sabiñán,50
22199,Sabiñánigo,22
23075,Sabiote,23
12097,Sacañet,12
19244,Sacecorbo,19
16185,Saceda-Trasierra,16
19245,Sacedón,19
13073,Saceruela,13
40174,Sacramenia,40
31212,Sada,31
15075,Sada,15
50230,Sádaba,50
16186,Saelices,16
19246,Saelices de la Sal,19
47140,Saelices de Mayorga,47
37272,Saelices el Chico,37
08188,Sagàs,08
03115,Sagra,03
37273,"Sagrada, La",37
46220,Sagunto/Sagunt,46
24139,Sahagún,24
37303,"Sahugo, El",37
22200,Sahún,22
26128,Sajazarra,26
37274,Salamanca,37
18171,Salar,18
29085,Salares,29
33059,Salas,33
22201,Salas Altas,22
22202,Salas Bajas,22
09329,Salas de Bureba,09
09330,Salas de los Infantes,09
25190,Salàs de Pallars,25
49183,Salce,49
36049,Salceda de Caselas,36
44203,Salcedillo,44
34157,Saldaña,34
09332,Saldaña de Burgos,09
37275,Saldeana,37
08190,Saldes,08
31213,Saldías,31
44204,Saldón,44
42161,Salduero,42
46221,Salem,46
17154,Sales de Llierca,17
22203,Salillas,22
50231,Salillas de Jalón,50
03116,Salinas,03
31214,Salinas de Oro/Jaitz,31
34158,Salinas de Pisuerga,34
16187,Salinas del Manzano,16
07059,"Salines, Ses",07
09334,Salinillas de Bureba,09
08191,Sallent,08
22204,Sallent de Gállego,22
19247,Salmerón,19
16188,Salmeroncillos,16
37276,Salmoral,37
05197,Salobral,05
02070,Salobre,02
18173,Salobreña,18
43135,Salomó,43
10162,Salorino,10
43905,Salou,43
17155,Salt,17
41085,Salteras,41
16189,Salvacañete,16
05198,Salvadiós,05
47141,Salvador de Zapardiel,47
06116,Salvaleón,06
36050,Salvaterra de Miño,36
50232,Salvatierra de Esca,50
06117,Salvatierra de los Barros,06
10163,Salvatierra de Santiago,10
37277,Salvatierra de Tormes,37
12098,"Salzadella, la",12
01052,Samaniego,01
40176,Samboal,40
49184,Samir de los Caños,49
27055,Samos,27
44205,Samper de Calanda,44
50233,Samper del Salz,50
31215,San Adrián,31
09335,San Adrián de Juarros,09
24141,San Adrián del Valle,24
44206,San Agustín,44
28129,San Agustín del Guadalix,28
49185,San Agustín del Pozo,49
32074,San Amaro,32
19248,San Andrés del Congosto,19
24142,San Andrés del Rabanedo,24
19249,San Andrés del Rey,19
38033,San Andrés y Sauces,38
46903,San Antonio de Benagéber,46
26129,San Asensio,26
35018,San Bartolomé,35
05199,San Bartolomé de Béjar,05
05200,San Bartolomé de Corneja,05
21063,San Bartolomé de la Torre,21
45150,San Bartolomé de las Abiertas,45
05201,San Bartolomé de Pinares,05
35019,San Bartolomé de Tirajana,35
13074,San Carlos del Valle,13
34159,San Cebrián de Campos,34
49186,San Cebrián de Castro,49
47142,San Cebrián de Mazote,47
34160,San Cebrián de Mudá,34
32075,San Cibrao das Viñas,32
16190,San Clemente,16
34161,San Cristóbal de Boedo,34
40177,San Cristóbal de Cuéllar,40
49187,San Cristóbal de Entreviñas,49
37278,San Cristóbal de la Cuesta,37
38023,San Cristóbal de La Laguna,38
24144,San Cristóbal de la Polantera,24
40178,San Cristóbal de la Vega,40
40906,San Cristóbal de Segovia,40
32076,San Cristovo de Cea,32
24145,San Emiliano,24
42162,San Esteban de Gormaz,42
37284,San Esteban de la Sierra,37
22205,San Esteban de Litera,22
05206,San Esteban de los Patos,05
24146,San Esteban de Nogales,24
05208,San Esteban de Zapardiel,05
49188,San Esteban del Molar,49
05207,San Esteban del Valle,05
42163,San Felices,42
39069,San Felices de Buelna,39
37285,San Felices de los Gallegos,37
11031,San Fernando,11
28130,San Fernando de Henares,28
03118,San Fulgencio,03
05209,San García de Ingelmos,05
03904,San Isidro,03
30035,San Javier,30
11902,San José del Valle,11
41086,San Juan de Aznalfarache,41
05901,San Juan de Gredos,05
05210,San Juan de la Encinilla,05
05211,San Juan de la Nava,05
38034,San Juan de la Rambla,38
22207,San Juan de Plan,22
05212,San Juan del Molinillo,05
09337,San Juan del Monte,09
05213,San Juan del Olmo,05
21064,San Juan del Puerto,21
49189,San Justo,49
24148,San Justo de la Vega,24
42164,San Leonardo de Yagüe,42
47143,San Llorente,47
13075,San Lorenzo de Calatrava,13
28131,San Lorenzo de El Escorial,28
16191,San Lorenzo de la Parrilla,16
05214,San Lorenzo de Tormes,05
09338,San Mamés de Burgos,09
34163,San Mamés de Campos,34
16192,San Martín de Boniches,16
28132,San Martín de la Vega,28
05215,San Martín de la Vega del Alberche,05
50234,San Martín de la Virgen de Moncayo,50
45151,San Martín de Montalbán,45
33061,San Martín de Oscos,33
45152,San Martín de Pusa,45
09339,San Martín de Rubiales,09
10164,San Martín de Trevejo,10
31217,San Martín de Unx,31
28133,San Martín de Valdeiglesias,28
49190,San Martín de Valderaduey,49
47144,San Martín de Valvení,47
37286,San Martín del Castañar,37
05216,San Martín del Pimpollar,05
33060,San Martín del Rey Aurelio,33
44207,San Martín del Río,44
11903,San Martín del Tesorillo,11
40182,San Martín y Mudrián,40
50235,San Mateo de Gállego,50
38035,San Miguel de Abona,38
39070,San Miguel de Aguayo,39
40183,San Miguel de Bernuy,40
05217,San Miguel de Corneja,05
49191,San Miguel de la Ribera,49
03120,San Miguel de Salinas,03
05218,San Miguel de Serrezuela,05
37287,San Miguel de Valero,37
47145,San Miguel del Arroyo,47
22903,San Miguel del Cinca,22
47146,San Miguel del Pino,47
37036,San Miguel del Robledo,37
49192,San Miguel del Valle,49
26130,San Millán de la Cogolla,26
09340,San Millán de Lara,09
24149,San Millán de los Caballeros,24
26131,San Millán de Yécora,26
01053,San Millán/Donemiliaga,01
37288,San Morales,37
37289,San Muñoz,37
41088,San Nicolás del Puerto,41
47147,San Pablo de la Moraleja,47
45153,San Pablo de los Montes,45
05219,San Pascual,05
02071,San Pedro,02
24150,San Pedro Bercianos,24
49193,San Pedro de Ceque,49
40184,San Pedro de Gaíllos,40
49194,San Pedro de la Nave-Almendra,49
47148,San Pedro de Latarce,47
06119,San Pedro de Mérida,06
37291,San Pedro de Rozados,37
05220,San Pedro del Arroyo,05
30036,San Pedro del Pinatar,30
39071,San Pedro del Romeral,39
37290,San Pedro del Valle,37
42165,San Pedro Manrique,42
16193,San Pedro Palmiches,16
47149,San Pelayo,47
37292,San Pelayo de Guareña,37
12101,San Rafael del Río,12
26132,San Román de Cameros,26
47150,San Román de Hornija,47
34165,San Román de la Cuba,34
45154,San Román de los Montes,45
11033,San Roque,11
39072,San Roque de Riomiera,39
15076,San Sadurniño,15
47151,San Salvador,47
38036,San Sebastián de la Gomera,38
14059,San Sebastián de los Ballesteros,14
28134,San Sebastián de los Reyes,28
21066,San Silvestre de Guzmán,21
33063,San Tirso de Abres,33
26139,San Torcuato,26
06123,San Vicente de Alcántara,06
05231,San Vicente de Arévalo,05
39080,San Vicente de la Barquera,39
49208,San Vicente de la Cabeza,49
26142,San Vicente de la Sonsierra,26
47156,San Vicente del Palacio,47
03122,San Vicente del Raspeig/Sant Vicent del Raspeig,03
09360,San Vicente del Valle,09
49209,San Vitero,49
32070,San Xoán de Río,32
25191,Sanaüja,25
24143,Sancedo,24
05204,Sanchidrián,05
37280,Sanchón de la Ribera,37
37281,Sanchón de la Sagrada,37
40179,Sanchonuño,40
05205,Sanchorreja,05
37282,Sanchotello,37
06118,Sancti-Spíritus,06
37279,Sancti-Spíritus,37
32077,Sandiás,32
37283,Sando,37
03117,Sanet y Negrals,03
40180,Sangarcía,40
22206,Sangarrén,22
31216,Sangüesa/Zangoza,31
11032,Sanlúcar de Barrameda,11
21065,Sanlúcar de Guadiana,21
41087,Sanlúcar la Mayor,41
31219,Sansol,31
08194,Sant Adrià de Besòs,08
08195,Sant Agustí de Lluçanès,08
08196,Sant Andreu de la Barca,08
08197,Sant Andreu de Llavaneres,08
17157,Sant Andreu Salou,17
17183,Sant Aniol de Finestres,17
07046,Sant Antoni de Portmany,07
08198,Sant Antoni de Vilamajor,08
08199,Sant Bartomeu del Grau,08
08200,Sant Boi de Llobregat,08
08201,Sant Boi de Lluçanès,08
43136,Sant Carles de la Ràpita,43
08203,Sant Cebrià de Vallalta,08
08202,Sant Celoni,08
08204,Sant Climent de Llobregat,08
17158,Sant Climent Sescebes,17
08205,Sant Cugat del Vallès,08
08206,Sant Cugat Sesgarrigues,08
25196,Sant Esteve de la Sarga,25
08207,Sant Esteve de Palautordera,08
08208,Sant Esteve Sesrovires,08
17159,Sant Feliu de Buixalleu,17
08210,Sant Feliu de Codines,08
17160,Sant Feliu de Guíxols,17
08211,Sant Feliu de Llobregat,08
17161,Sant Feliu de Pallerols,17
08212,Sant Feliu Sasserra,08
17162,Sant Ferriol,17
08209,Sant Fost de Campsentelles,08
08213,Sant Fruitós de Bages,08
17163,Sant Gregori,17
25192,Sant Guim de Freixenet,25
25197,Sant Guim de la Plana,25
17164,Sant Hilari Sacalm,17
08215,Sant Hipòlit de Voltregà,08
08193,Sant Iscle de Vallalta,08
